359;Centro de Salud de Miribilla;Mina San Luis, 16, 48003 Bilbao (Bizkaia);48003;Bilbao;08:00 - 20:00;Centro de Salud;
360;Consultorio de Zeanuri;Barrio Arregia, 11, 48144 Zeanuri (Bizkaia);48144;Zeanuri;09:00 - 13:00;Consultorio;
361;Hospital de Día de Psiquiatría;Angulema, 1, 01004 Vitoria-Gasteiz (Álava);01004;Vitoria-Gasteiz;24 horas;Hospital de Día;945282100
362;Consultorio de Urduliz;Aita Gotzon, 20, 48610 Urduliz (Bizkaia);48610;Urduliz;09:00 - 13:00;Consultorio;
363;Consultorio de Respaldiza;Barrio La Iglesia, 16, 01476 Ayala/Aiara (Álava);01476;Ayala/Aiara;09:00 - 13:00;Consultorio;
364;Hospital de Gorliz;Paseo Urezarantza, 1, 48630 Gorliz (Bizkaia);48630;Gorliz;24 horas;Hospital;944006600
365;Hospital Santa Marina;Carretera Santa Marina, 41, 48004 Bilbao (Bizkaia);48004;Bilbao;24 horas;Hospital;944006900
366;Consultorio de Errigoiti;Barrio Uria, 10, 48309 Errigoiti (Bizkaia);48309;Errigoiti;09:00 - 13:00;Consultorio;
367;Ambulatorio de Zarautz;Salbide, 10, 20800 Zarautz (Gipuzkoa);20800;Zarautz;08:00 - 20:00;Centro de Salud;
368;Hospital Universitario Galdakao-Usansolo;Barrio Labeaga, 46-A, 48960 Usansolo (Bizkaia);48960;Usansolo;24 horas;Hospital;
369;Consultorio de Zigoitia-Gopegi;Plaza Euskaldun Berria, 1, 01138 Zigoitia (Álava);01138;Zigoitia;09:00 - 13:00;Consultorio;
370;Consultorio de Fika;Barrio Elexalde, 30, 48113 Gamiz-Fika (Bizkaia);48113;Gamiz-Fika;09:00 - 13:00;Consultorio;
371;Centro de Salud de Durango-Landako;Barrio Arripausueta, 1, 48200 Durango (Bizkaia);48200;Durango;08:00 - 20:00;Centro de Salud;
372;Centro de Salud de Rontegi;Arrontegi, 12, 48901 Barakaldo (Bizkaia);48901;Barakaldo;08:00 - 20:00;Centro de Salud;946007770
373;Centro de Salud de Laguardia;Plaza La Carcel, 1, 01300 Laguardia (Álava);01300;Laguardia;08:00 - 20:00;Centro de Salud;945600184
374;Centro de Salud de Salvatierra;Galzar, 1, 01200 Agurain/Salvatierra (Álava);01200;Agurain/Salvatierra;08:00 - 20:00;Centro de Salud;
375;Hospital de Urduliz-Alfredo Espinosa;Goieta, 32, 48610 Urduliz (Bizkaia);48610;Urduliz;24 horas;Hospital;946134800
376;Consultorio de Berantevilla;Calle Mayor, 40, 01211 Berantevilla (Álava);01211;Berantevilla;09:00 - 13:00;Consultorio;945331258
377;Consultorio de Ereño;Barrio Elexalde-Zeeta, 10, 48313 Ereño (Bizkaia);48313;Ereño;09:00 - 13:00;Consultorio;
378;Centro de Salud Mental de Otxarkoaga;Zizeruena, 1, 48004 Bilbao (Bizkaia);48004;Bilbao;08:00 - 15:00;Centro de Salud Mental;944007699
379;Consultorio de Zeberio;Barrio Zubialde, 10, 48499 Zeberio (Bizkaia);48499;Zeberio;09:00 - 13:00;Consultorio;
380;Centro de Salud Mental de Infancia y Adolescencia de Ezkerraldea;El Carmen, 2, 48901 Barakaldo (Bizkaia);48901;Barakaldo;08:00 - 15:00;Centro de Salud Mental;946007785
381;Consultorio de Mañaria;Ebaristo Bustinza Kirikiño, 19, 48212 Mañaria (Bizkaia);48212;Mañaria;09:00 - 13:00;Consultorio;
382;Guardias de Labastida;La Piñuela, 2, 01330 Labastida/Bastida (Álava);01330;Labastida/Bastida;24 horas;Guardia localizada;945331258
383;Centro de Salud Mental de Adicciones Ajuriaguerra;Fika, 22, 48006 Bilbao (Bizkaia);48006;Bilbao;08:00 - 15:00;Centro de Salud Mental;944007720
384;Consultorio de Aizarnazabal;Baltasar Etxabe, 19, 20749 Aizarnazabal (Gipuzkoa);20749;Aizarnazabal;09:00 - 13:00;Consultorio;
385;Consultorio de Beizama;Núcleo Beizama, 1, 20739 Beizama (Gipuzkoa);20739;Beizama;09:00 - 13:00;Consultorio;943811777
386;Tratamiento Asertivo Comunitario de Bilbao;Virgen de Begoña, 32, 48006 Bilbao (Bizkaia);48006;Bilbao;08:00 - 15:00;Otros;944007481
387;Consultorio de Gizaburuaga;Larraigana, 1, 48289 Gizaburuaga (Bizkaia);48289;Gizaburuaga;09:00 - 13:00;Consultorio;
388;Centro de Salud de Arangoiti;Camino Berrizbidea, 50, 48014 Bilbao (Bizkaia);48014;Bilbao;08:00 - 20:00;Centro de Salud;
389;Centro de Salud de Balmaseda;Avenida Encartaciones, 9-A, 48800 Balmaseda (Bizkaia);48800;Balmaseda;08:00 - 20:00;Centro de Salud;946102325
390;Centro de Salud de Loiola;Avenida Felisa Martín Bravo, 4, 20014 Donostia / San Sebastián (Gipuzkoa);20014;Donostia / San Sebastián;08:00 - 20:00;Centro de Salud;
391;Centro de Salud Mental de Basauri;Kale Nagusia, 21, 48970 Basauri (Bizkaia);48970;Basauri;08:00 - 15:00;Centro de Salud Mental;946007343
392;Consultorio de Lapuebla de Labarca;Tejerías, 2, 01306 Lapuebla de Labarca (Álava);01306;Lapuebla de Labarca;09:00 - 13:00;Consultorio;
393;Centro de Salud de Intxaurrondo;Paseo Zarategi, 92, 20015 Donostia / San Sebastián (Gipuzkoa);20015;Donostia / San Sebastián;08:00 - 20:00;Centro de Salud;
394;Centro de Salud Aranbizkarra 2;Burgos, 23, 01002 Vitoria-Gasteiz (Álava);01002;Vitoria-Gasteiz;08:00 - 20:00;Centro de Salud;
395;C.S. DE ZUIA-MURGIA;Aiurdin, 6, 01130 Zuia (Álava);01130;Zuia;24 horas;PAC;945430030
396;Centro de Salud de Algorta;Bidezabal, 30, 48993 Getxo (Bizkaia);48993;Getxo;08:00 - 20:00;Centro de Salud;
397;Consultorio de Mundaka;Goiko kalea, 1, 48360 Mundaka (Bizkaia);48360;Mundaka;09:00 - 13:00;Consultorio;
398;Centro de Salud de Olarizu;Heraclio Fournier, 19-C, 01006 Vitoria-Gasteiz (Álava);01006;Vitoria-Gasteiz;08:00 - 20:00;Centro de Salud;
399;Hospital de Zaldibar;Avenida Bilbo, 19, 48250 Zaldibar (Bizkaia);48250;Zaldibar;24 horas;Hospital;946032800
400;Guardias Rurales Karranza;Barrio Concha, 17, 48891 Karrantza Harana/Valle de Carranza (Bizkaia);48891;Karrantza Harana/Valle de Carranza;24 horas;Guardia localizada;
401;Ambulatorio de Basauri-Ariz;Kale Nagusia, 21, 48970 Basauri (Bizkaia);48970;Basauri;08:00 - 20:00;Ambulatorio;
402;Centro de Salud de Indautxu;Alameda Doctor Areilza, 12, 48011 Bilbao (Bizkaia);48011;Bilbao;08:00 - 20:00;Centro de Salud;
403;Ambulatorio de Begoña;Virgen de Begoña, 32, 48006 Bilbao (Bizkaia);48006;Bilbao;08:00 - 20:00;Centro de Salud;
404;Centro de Salud de Alango;Alango, 30, 48992 Getxo (Bizkaia);48992;Getxo;08:00 - 20:00;Centro de Salud;
405;Hospital de Día de Barakaldo 2;Etxatxu, 35, 48902 Barakaldo (Bizkaia);48902;Barakaldo;24 horas;Hospital de Día;946552575
406;Ambulatorio de Ortuella;Avenida Minero, 1, 48530 Ortuella (Bizkaia);48530;Ortuella;08:00 - 20:00;Centro de Salud;946007630
407;Consultorio de Gordexola;Plaza Molinar, 3, 48192 Gordexola (Bizkaia);48192;Gordexola;09:00 - 13:00;Consultorio;946798023
408;PAC DE BASAURI-ARIZ;Kale Nagusia, 21, 48970 Basauri (Bizkaia);48970;Basauri;24 horas;PAC;946007345
409;C.S. DE LABASTIDA;La Piñuela, 2, 01330 Labastida/Bastida (Álava);01330;Labastida/Bastida;24 horas;PAC;945331258
410;Consultorio de Gabiria;Núcleo Gabiria, 5, 20217 Gabiria (Gipuzkoa);20217;Gabiria;09:00 - 13:00;Consultorio;
411;Centro de Salud de Leioa;Plaza Ikeabarri, 1, 48940 Leioa (Bizkaia);48940;Leioa;08:00 - 20:00;Centro de Salud;
412;Centro de Salud de Zaballa (Centro Penitenciario);Portillo de San Miguel, 1, 01230 Iruña Oka/Iruña de Oca (Álava);01230;Iruña Oka/Iruña de Oca;08:00 - 20:00;Centro de Salud;945318600
413;Ambulatorio de Eibar;Toribio Etxebarria, 29, 20600 Eibar (Gipuzkoa);20600;Eibar;08:00 - 20:00;Ambulatorio;943032500
414;Consultorio de Ullíbarri-Arana;Calle Mayor, 0-B, 01117 Harana/Valle de Arana (Álava);01117;Harana/Valle de Arana;09:00 - 13:00;Consultorio;945415345
415;Consultorio de Orozko;Sastegi, 10, 48410 Orozko (Bizkaia);48410;Orozko;09:00 - 13:00;Consultorio;946339611
416;Ambulatorio de Bombero Etxaniz;Plaza Bombero Echániz, 1, 48010 Bilbao (Bizkaia);48010;Bilbao;08:00 - 20:00;Centro de Salud;
417;Hospital de Día de Adicciones Manuene;Barrio Basara, 29, 48195 Larrabetzu (Bizkaia);48195;Larrabetzu;24 horas;Hospital de Día;944558169
418;Centro de Salud Mental de Zalla;Barrio El Carmen, 14 - 1º, 48860 Zalla (Bizkaia);48860;Zalla;08:00 - 15:00;Centro de Salud Mental;946007600
419;Centro de Salud de Iruña de Oca;Parque Tres de Marzo, 1, 01230 Iruña Oka/Iruña de Oca (Álava);01230;Iruña Oka/Iruña de Oca;08:00 - 20:00;Centro de Salud;
420;Centro de Salud de San Adrián;Juan de Garay, 53 - Trasera, 48003 Bilbao (Bizkaia);48003;Bilbao;08:00 - 20:00;Centro de Salud;
421;Hospital Psiquiátrico de Araba;Álava, 43, 01006 Vitoria-Gasteiz (Álava);01006;Vitoria-Gasteiz;24 horas;Hospital;945006555
422;Consultorio de Artzentales-Traslaviña;Avenida Lehendakari Agirre, 12, 48879 Artzentales (Bizkaia);48879;Artzentales;09:00 - 13:00;Consultorio;946809205
423;Consultorio de Elduain;Núcleo Elduain, 1, 20493 Elduain (Gipuzkoa);20493;Elduain;09:00 - 13:00;Consultorio;943161874
424;Consultorio de Elorrio;Esteibarlanda, 10, 48230 Elorrio (Bizkaia);48230;Elorrio;09:00 - 13:00;Consultorio;946238070
425;Consultorio de Larrabetzu;Errebale, 2, 48195 Larrabetzu (Bizkaia);48195;Larrabetzu;09:00 - 13:00;Consultorio;
426;Hospital de Día de Ermua;Aldapa, 5, 48260 Ermua (Bizkaia);48260;Ermua;24 horas;Hospital de Día;943170630
427;Primeros Episodios de Bilbao;Ronda, 4, 48005 Bilbao (Bizkaia);48005;Bilbao;08:00 - 15:00;Otros;944793410
428;Centro de Salud Mental de Bermeo;Tonpoi Bidea, 4, 48370 Bermeo (Bizkaia);48370;Bermeo;08:00 - 15:00;Centro de Salud Mental;946029066
429;Consultorio de Lemoa;Barrio Elizondo, 31, 48330 Lemoa (Bizkaia);48330;Lemoa;09:00 - 13:00;Consultorio;
430;Centro de Salud Mental de Zabalgana;Avenida La Ilustración, 47, 01015 Vitoria-Gasteiz (Álava);01015;Vitoria-Gasteiz;08:00 - 15:00;Centro de Salud Mental;945294080
431;Consultorio de Durana;Plaza La Landa, 1, 01520 Arratzua-Ubarrundia (Álava);01520;Arratzua-Ubarrundia;09:00 - 13:00;Consultorio;
432;Consultorio de Bernedo;La Sarrea, 6, 01118 Bernedo (Álava);01118;Bernedo;09:00 - 13:00;Consultorio;945415345
433;Centro de Salud de Buenavista;Avenida Campanzar, 2, 48920 Portugalete (Bizkaia);48920;Portugalete;08:00 - 20:00;Centro de Salud;944596500
434;Ambulatorio de Galdakao;Bizkai, 42-A, 48960 Galdakao (Bizkaia);48960;Galdakao;08:00 - 20:00;Ambulatorio;946007400
435;Consultorio de Iurreta;Bixente Kapanaga, 9, 48215 Iurreta (Bizkaia);48215;Iurreta;09:00 - 13:00;Consultorio;946818400
436;Consultorio de Barrundia-Ozaeta;Boilar, 12, 01206 Barrundia (Álava);01206;Barrundia;09:00 - 13:00;Consultorio;
437;Consultorio de Albiztur;Núcleo Erdigunea, 22, 20495 Albiztur (Gipuzkoa);20495;Albiztur;09:00 - 13:00;Consultorio;943300359
438;Centro de Salud Gernikaldea;Carretera Aita Luis Villasante, 4, 48300 Gernika-Lumo (Bizkaia);48300;Gernika-Lumo;08:00 - 20:00;Centro de Salud;
439;Centro de Salud Mental de Zumarraga;Hiri Lorategia, 20, 20700 Zumarraga (Gipuzkoa);20700;Zumarraga;08:00 - 15:00;Centro de Salud Mental;943721563
440;PAC DEL HOSPITAL SAN ELOY - BARAKALDO;Avenida Miranda, 5, 48902 Barakaldo (Bizkaia);48902;Barakaldo;24 horas;PAC;944006700
441;Consultorio de Luiaondo;La Torre, 17, 01408 Ayala/Aiara (Álava);01408;Ayala/Aiara;09:00 - 13:00;Consultorio;
442;Hospital Universitario de Araba - sede Txagorritxu;Jose Achotegui, 3, 01009 Vitoria-Gasteiz (Álava);01009;Vitoria-Gasteiz;24 horas;Hospital;945007000
443;Unidad Terapéutica Educativa de Vitoria-Gasteiz;Nieves Cano, 18, 01006 Vitoria-Gasteiz (Álava);01006;Vitoria-Gasteiz;08:00 - 15:00;Otros;945187018
444;Centro de Salud de Hernani;Aristizabal, 2, 20120 Hernani (Gipuzkoa);20120;Hernani;08:00 - 20:00;Centro de Salud;943006666
445;Centro de Salud de Aretxabaleta;Errekabarren, 10, 20550 Aretxabaleta (Gipuzkoa);20550;Aretxabaleta;08:00 - 20:00;Centro de Salud;943711959
446;Hospital de Bidasoa;Barrio Jaitzubia, 154, 20280 Hondarribia (Gipuzkoa);20280;Hondarribia;24 horas;Hospital;943007700
447;Centro de Salud Mental de Barakaldo-Adicciones;Arrontegi, 12, 48901 Barakaldo (Bizkaia);48901;Barakaldo;08:00 - 15:00;Centro de Salud Mental;944388505
448;Consultorio de Mendata;Barrio Elexalde, 2, 48382 Mendata (Bizkaia);48382;Mendata;09:00 - 13:00;Consultorio;
449;Guardias de Oyón;Fueros, 6, 01320 Oyón-Oion (Álava);01320;Oyón-Oion;24 horas;Guardia localizada;945622155
450;Centro de Salud de Abadiño-Matiena;Avenida Trañabarren, 13, 48220 Abadiño (Bizkaia);48220;Abadiño;08:00 - 20:00;Centro de Salud;
451;Consultorio de Amezketa;Bartolome Deuna, 27, 20268 Amezketa (Gipuzkoa);20268;Amezketa;09:00 - 13:00;Consultorio;943653182
452;Consultorio de Ormaiztegi;San Andres, 29, 20216 Ormaiztegi (Gipuzkoa);20216;Ormaiztegi;09:00 - 13:00;Consultorio;
453;Equipo de Psiquiatría Infanto Juvenil de Irún;Eguzkiza, 13, 20280 Irun (Gipuzkoa);20280;Irun;08:00 - 15:00;Centro de Salud Mental;943007746
454;Centro de Salud Mental de Eibar;Torrekua, 1, 20600 Eibar (Gipuzkoa);20600;Eibar;08:00 - 15:00;Centro de Salud Mental;943032653
455;Centro de Salud de Salburua;Avenida Praga, 2, 01003 Vitoria-Gasteiz (Álava);01003;Vitoria-Gasteiz;08:00 - 20:00;Centro de Salud;
456;PAC DE AMOREBIETA;San Miguel, 17, 48340 Amorebieta-Etxano (Bizkaia);48340;Amorebieta-Etxano;24 horas;PAC;946007200
457;Primeros Episodios de Barrualdea;Gaztela, 7, 48970 Basauri (Bizkaia);48970;Basauri;08:00 - 15:00;Otros;946007330
458;Centro de Salud de Bidebieta;Paseo Julio Urkixo, 24, 20016 Donostia / San Sebastián (Gipuzkoa);20016;Donostia / San Sebastián;08:00 - 20:00;Centro de Salud;
459;Centro de Salud de Urnieta;Plaza Etxeberri, 9, 20130 Urnieta (Gipuzkoa);20130;Urnieta;08:00 - 20:00;Centro de Salud;943006680
460;Centro de Salud de Zaballa;Munibe, 2, 48901 Barakaldo (Bizkaia);48901;Barakaldo;08:00 - 20:00;Centro de Salud;946007844
461;Consultorio de Morga;Eleiz-Ondo, 10, 48115 Morga (Bizkaia);48115;Morga;09:00 - 13:00;Consultorio;
462;PAC DE OLAGUIBEL;Olaguibel, 31 - 2ª planta / 2. solairua, 01004 Vitoria-Gasteiz (Álava);01004;Vitoria-Gasteiz;24 horas;PAC;945007900
463;Ambulatorio de Repelega;Barrengoitia, 9, 48920 Portugalete (Bizkaia);48920;Portugalete;08:00 - 20:00;Ambulatorio;946007500
464;Centro de Salud Mental de Arrasate;Avenida Nafarroa, 14, 20500 Arrasate / Mondragón (Gipuzkoa);20500;Arrasate / Mondragón;08:00 - 15:00;Centro de Salud Mental;
465;Hospital Universitario Basurto;Avenida Montevideo, 18, 48013 Bilbao (Bizkaia);48013;Bilbao;24 horas;Hospital;
466;Centro de Salud de Hondarribia;Matxin Arzu, 2, 20280 Hondarribia (Gipuzkoa);20280;Hondarribia;08:00 - 20:00;Centro de Salud;943007640
467;Centro de Salud Aranbizkarra 1;Sierras Alavesas, 20, 01002 Vitoria-Gasteiz (Álava);01002;Vitoria-Gasteiz;08:00 - 20:00;Centro de Salud;
468;Hospital de Día de Txurdinaga;Avenida Julián Gaiarre, 22, 48004 Bilbao (Bizkaia);48004;Bilbao;24 horas;Hospital de Día;944007780
469;GUARDIAS RURALES KARRANZA;Barrio Concha, 17, 48891 Karrantza Harana/Valle de Carranza (Bizkaia);48891;Karrantza Harana/Valle de Carranza;24 horas;PAC;946806519
470;Consultorio de Viñaspre;Las Escuelas, 7, 01308 Lanciego/Lantziego (Álava);01308;Lanciego/Lantziego;09:00 - 13:00;Consultorio;945622155
471;Centro de Salud de Ermua;Camino Elorreta, 0-A, 48260 Ermua (Bizkaia);48260;Ermua;08:00 - 20:00;Centro de Salud;943032630
472;Ambulatorio de Rekalde;Carretera Errekalde-Larraskitu, 2-A, 48002 Bilbao (Bizkaia);48002;Bilbao;08:00 - 20:00;Centro de Salud;
473;Consultorio de Mutiloa;Núcleo Mutiloa Bildua, 1-A, 20214 Mutiloa (Gipuzkoa);20214;Mutiloa;09:00 - 13:00;Consultorio;
474;Centro de Salud Mental de Barakaldo;Munibe, 2 - 3.a (Anb), 48901 Barakaldo (Bizkaia);48901;Barakaldo;08:00 - 15:00;Centro de Salud Mental;946007835
475;Consultorio de Puentelarrá;Calle Real, 2-1, 01423 Lantarón (Álava);01423;Lantarón;09:00 - 13:00;Consultorio;945385012
476;PAC DE TOLOSALDEA;Paseo Boni Laskurain, 11, 20570 Bergara (Gipuzkoa);20570;Bergara;24 horas;PAC;943035400
477;Centro de Salud de Getaria;Avenida Cristóbal Balenciaga, 14, 20808 Getaria (Gipuzkoa);20808;Getaria;08:00 - 20:00;Centro de Salud;
478;Primeros Episodios de Uribe;San Martin, 17, 48993 Getxo (Bizkaia);48993;Getxo;08:00 - 15:00;Otros;944912523
479;Hospital de Bermeo;Tonpoi Bidea, 2, 48370 Bermeo (Bizkaia);48370;Bermeo;24 horas;Hospital;946029000
480;Consultorio de Ezkio-Itsaso;Errekabarrena, 5, 20709 Ezkio-Itsaso (Gipuzkoa);20709;Ezkio-Itsaso;09:00 - 13:00;Consultorio;
481;Ambulatorio de Doctor Areilza;Alameda Doctor Areilza, 12, 48011 Bilbao (Bizkaia);48011;Bilbao;08:00 - 20:00;Ambulatorio;946006800
482;Centro de Salud de Oiartzun;Avenida Manuel Lekuona, 3, 20180 Oiartzun (Gipuzkoa);20180;Oiartzun;08:00 - 20:00;Centro de Salud;
483;Ambulatorio de Kabiezes;Jose Miguel Barandiaran, 21, 48980 Santurtzi (Bizkaia);48980;Santurtzi;08:00 - 20:00;Ambulatorio;946007610
484;Servicio de Rehabilitación Comunitaria;Reyes Católicos, 6, 01013 Vitoria-Gasteiz (Álava);01013;Vitoria-Gasteiz;08:00 - 15:00;Otros;945259517
485;Consultorio de Aia;Joan Etorle, 18, 20809 Aia (Gipuzkoa);20809;Aia;08:00 - 20:00;Centro de Salud;
486;Unidad Terapéutica Educativa de Lasarte-Oria;Camino Urnieta, 2, 20160 Lasarte-Oria (Gipuzkoa);20160;Lasarte-Oria;08:00 - 15:00;Otros;943369103
487;Consultorio de Loiu;Plaza Aransotegi, 2, 48180 Loiu (Bizkaia);48180;Loiu;09:00 - 13:00;Consultorio;
488;Consultorio de Gaztelu;Barrio Gaztelu, 1, 20491 Gaztelu (Gipuzkoa);20491;Gaztelu;09:00 - 13:00;Consultorio;943161880
489;PAC DE IRUN CENTRO;Avenida Gipuzkoa, 15, 20302 Irun (Gipuzkoa);20302;Irun;24 horas;PAC;943006700
490;Consultorio de Ea;Plaza Donibane, 2, 48287 Ea (Bizkaia);48287;Ea;09:00 - 13:00;Consultorio;
491;Consultorio de Lanciego;Plaza La Iglesia, 1, 01308 Lanciego/Lantziego (Álava);01308;Lanciego/Lantziego;09:00 - 13:00;Consultorio;945622155
492;Tratamiento Asertivo Comunitario de Ezkerraldea;Avenida Campanzar, 4-A, 48920 Portugalete (Bizkaia);48920;Portugalete;08:00 - 15:00;Otros;944596510
493;Hospital de Eibar;Avenida Otaola, 6, 20600 Eibar (Gipuzkoa);20600;Eibar;24 horas;Hospital;943449000
494;PAC DE ZALLA;Barrio El Carmen, 14, 48860 Zalla (Bizkaia);48860;Zalla;24 horas;PAC;946007590
495;Ambulatorio de Azpeitia;Jose Artetxe, 7, 20730 Azpeitia (Gipuzkoa);20730;Azpeitia;08:00 - 20:00;Centro de Salud;
496;Hospital de Alto Deba;Avenida Nafarroa, 16, 20500 Arrasate / Mondragón (Gipuzkoa);20500;Arrasate / Mondragón;24 horas;Hospital;943035300
497;PAC DE DURANGO;Barrio Arripausueta, 1, 48200 Durango (Bizkaia);48200;Durango;24 horas;PAC;946032880
498;Centro de Salud de Amurrio;Felix Murga, 8-A, 01470 Amurrio (Álava);01470;Amurrio;08:00 - 20:00;Centro de Salud;945025900
499;Consultorio de Ribera Alta-Pobes;Álava, 4, 01420 Erriberagoitia/Ribera Alta (Álava);01420;Erriberagoitia/Ribera Alta;09:00 - 13:00;Consultorio;
500;Centro de Salud de Egia;Ametzagaña, 8, 20012 Donostia / San Sebastián (Gipuzkoa);20012;Donostia / San Sebastián;08:00 - 20:00;Centro de Salud;
501;Centro de Salud Javier Sáenz de Buruaga;Plaza Ensanche, 11, 48009 Bilbao (Bizkaia);48009;Bilbao;08:00 - 20:00;Centro de Salud;
502;Consultorio de Mendaro;Avenida Kilimon, 7, 20850 Mendaro (Gipuzkoa);20850;Mendaro;09:00 - 13:00;Consultorio;
503;Ambulatorio de Txurdinaga;Avenida Gabriel Aresti, 11, 48004 Bilbao (Bizkaia);48004;Bilbao;08:00 - 20:00;Ambulatorio;
504;Centro de Salud de Txurdinaga;Avenida Txomin Garat, 16, 48004 Bilbao (Bizkaia);48004;Bilbao;08:00 - 20:00;Centro de Salud;944007600
505;Centro de Salud Mental de Errenteria;Avenida Galtzaraborda, 69, 20100 Errenteria (Gipuzkoa);20100;Errenteria;08:00 - 15:00;Centro de Salud Mental;943249293
506;Centro infanto-juvenil Saralegi;Plaza Saralegi, 8 - Ibaiondo, 48003 Bilbao (Bizkaia);48003;Bilbao;08:00 - 15:00;Otros;
507;Centro de Adicciones Bitarte;Jose Arana, 7, 20001 Donostia / San Sebastián (Gipuzkoa);20001;Donostia / San Sebastián;08:00 - 15:00;Otros;943298040
508;Hospital Universitario Cruces;Plaza Cruces, 12, 48903 Barakaldo (Bizkaia);48903;Barakaldo;24 horas;Hospital;
509;Consultorio de Leaburu;Barrio Leaburu, 2, 20491 Leaburu (Gipuzkoa);20491;Leaburu;09:00 - 13:00;Consultorio;943672428
510;Ambulatorio de Gros;Avenida Navarra, 14, 20013 Donostia / San Sebastián (Gipuzkoa);20013;Donostia / San Sebastián;08:00 - 20:00;Centro de Salud;943007909
511;Ambulatorio de Repelega;Barrengoitia, 9, 48920 Portugalete (Bizkaia);48920;Portugalete;08:00 - 20:00;Centro de Salud;946007500
512;Centro de Salud de Pasai Donibane;Donibane, 15, 20110 Pasaia (Gipuzkoa);20110;Pasaia;08:00 - 20:00;Centro de Salud;943346474
513;Ambulatorio de Larzabal;Barrio Lartzabal, 2, 20100 Errenteria (Gipuzkoa);20100;Errenteria;08:00 - 20:00;Ambulatorio;943006100
514;Ambulatorio de Las Arenas;Bidebarrieta, 12, 48930 Getxo (Bizkaia);48930;Getxo;08:00 - 20:00;Centro de Salud;
515;Centro de Salud de Arrasate;Avenida Nafarroa, 14, 20500 Arrasate / Mondragón (Gipuzkoa);20500;Arrasate / Mondragón;08:00 - 20:00;Centro de Salud;
516;Centro de Salud de Legazpi;Latxartegi, 1, 20230 Legazpi (Gipuzkoa);20230;Legazpi;08:00 - 20:00;Centro de Salud;
517;Centro de Salud de San Vicente;Elejalde, 1, 48902 Barakaldo (Bizkaia);48902;Barakaldo;08:00 - 20:00;Centro de Salud;946007940
518;Consultorio de Orbiso;Centro, 14, 01117 Campezo/Kanpezu (Álava);01117;Campezo/Kanpezu;09:00 - 13:00;Consultorio;945415345
519;Ambulatorio de Pasai San Pedro;Marinel, 1, 20110 Pasaia (Gipuzkoa);20110;Pasaia;08:00 - 20:00;Centro de Salud;
520;Consultorio de Trucios;Avenida Lehendakari Agirre, 60, 48880 Trucios-Turtzioz (Bizkaia);48880;Trucios-Turtzioz;09:00 - 13:00;Consultorio;946809127
521;Hospital de Día de Uribe;San Nicolas, 2, 48990 Getxo (Bizkaia);48990;Getxo;24 horas;Hospital de Día;944911555
522;Consultorio de Arrieta;Barrio Libao, 16, 48114 Arrieta (Bizkaia);48114;Arrieta;09:00 - 13:00;Consultorio;
523;Centro de Salud de Castaños;General Castaños, 34, 48920 Portugalete (Bizkaia);48920;Portugalete;08:00 - 20:00;Centro de Salud;
524;Centro de Salud de Torrekua;Avenida Otaola, 6, 20600 Eibar (Gipuzkoa);20600;Eibar;08:00 - 20:00;Centro de Salud;
525;Hospital de Zumarraga;Diseminado Sakabanatuak, 77, 20700 Zumarraga (Gipuzkoa);20700;Zumarraga;24 horas;Hospital;943035000
526;Centro de Salud de Elgoibar;Bernardo Ezenarro, 13, 20870 Elgoibar (Gipuzkoa);20870;Elgoibar;08:00 - 20:00;Centro de Salud;943032610
527;Ambulatorio de Deusto;Luis Power, 18, 48014 Bilbao (Bizkaia);48014;Bilbao;08:00 - 20:00;Ambulatorio;946006666
